ID,habitats,labels,classes,frames
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000159,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000159
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000160,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000160
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000161,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000161
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000162,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000162
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000163,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000163
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000164,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000164
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000165,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000165
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000166,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000166
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000167,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000167
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000168,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000168
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000169,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000169
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000170,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000170
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000171,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000171
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000172,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000172
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000173,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000173
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000174,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000174
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000175,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000175
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000176,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000176
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000177,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000177
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000178,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000178
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000179,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000179
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000180,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000180
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000181,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000181
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000182,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000182
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000183,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000183
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000184,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000184
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000185,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000185
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000186,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000186
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000187,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000187
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000188,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000188
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000189,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000189
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000190,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000190
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000191,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000191
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000192,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000192
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000193,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000193
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000194,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000194
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000195,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000195
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000196,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000196
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000197,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000197
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000198,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000198
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000199,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000199
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000200,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000200
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000201,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000201
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000202,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000202
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000203,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000203
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000204,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000204
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000205,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000205
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000206,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000206
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000207,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000207
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000208,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000208
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000209,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000209
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000210,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000210
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000211,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000211
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000212,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000212
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000213,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000213
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000214,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000214
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000215,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000215
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000216,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000216
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000217,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000217
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000218,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000218
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000219,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000219
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000220,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000220
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000221,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000221
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000222,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000222
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000223,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000223
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000224,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000224
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000225,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000225
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000226,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000226
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000227,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000227
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000228,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000228
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000229,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000229
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000230,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000230
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000231,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000231
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000232,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000232
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000233,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000233
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000234,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000234
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000235,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000235
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000236,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000236
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000237,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000237
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000238,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000238
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000239,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000239
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000240,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000240
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000241,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000241
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000242,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000242
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000243,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000243
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000244,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000244
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000245,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000245
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000246,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000246
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000247,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000247
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000248,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000248
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000249,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000249
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000250,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000250
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000251,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000251
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000252,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000252
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000253,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000253
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000254,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000254
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000255,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000255
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000256,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000256
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000257,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000257
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000258,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000258
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000259,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000259
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000260,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000260
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000261,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000261
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000262,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000262
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000263,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000263
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000264,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000264
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000265,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000265
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000266,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000266
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000267,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000267
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000268,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000268
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000269,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000269
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000270,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000270
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000271,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000271
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000272,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000272
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000273,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000273
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000274,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000274
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000275,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000275
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000276,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000276
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000277,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000277
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000278,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000278
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000279,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000279
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000280,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000280
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000281,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000281
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000282,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000282
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000283,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000283
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000284,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000284
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000285,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000285
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000286,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000286
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000287,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000287
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000288,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000288
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000289,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000289
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000290,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000290
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000291,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000291
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000292,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000292
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000293,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000293
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000294,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000294
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000295,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000295
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000296,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000296
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000297,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000297
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000298,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000298
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000299,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000299
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000300,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000300
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000301,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000301
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000302,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000302
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000303,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000303
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000304,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000304
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000305,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000305
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000306,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000306
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000307,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000307
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000308,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000308
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000309,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000309
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000310,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000310
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000311,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000311
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000312,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000312
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000313,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000313
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000314,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000314
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000315,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000315
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000316,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000316
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000317,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000317
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000318,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000318
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000319,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000319
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000320,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000320
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000321,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000321
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000322,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000322
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000323,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000323
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000324,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000324
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000325,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000325
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000326,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000326
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000327,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000327
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000328,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000328
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000329,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000329
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000330,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000330
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000331,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000331
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000332,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000332
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000333,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000333
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000334,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000334
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000335,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000335
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000336,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000336
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000337,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000337
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000338,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000338
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000339,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000339
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000340,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000340
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000341,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000341
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000342,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000342
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000343,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000343
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000344,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000344
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000345,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000345
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000346,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000346
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000347,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000347
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000348,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000348
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000349,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000349
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000350,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000350
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000351,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000351
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000352,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000352
7117/valid/7117_Caranx_sexfasciatus_juvenile_f000353,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000353
