ID,counts,habitats,labels,classes,frames
empty/7434_NF3_f000300,0,7434,0,empty,7434_NF3_f000300
empty/7434_NF3_f000310,0,7434,0,empty,7434_NF3_f000310
empty/7434_NF3_f000320,0,7434,0,empty,7434_NF3_f000320
empty/7434_NF3_f000330,0,7434,0,empty,7434_NF3_f000330
empty/7434_NF3_f000340,0,7434,0,empty,7434_NF3_f000340
empty/7434_NF3_f000350,0,7434,0,empty,7434_NF3_f000350
empty/7434_NF3_f000360,0,7434,0,empty,7434_NF3_f000360
empty/7434_NF3_f000370,0,7434,0,empty,7434_NF3_f000370
empty/7434_NF4_f000000,0,7434,0,empty,7434_NF4_f000000
empty/7434_NF4_f000010,0,7434,0,empty,7434_NF4_f000010
empty/7434_NF4_f000020,0,7434,0,empty,7434_NF4_f000020
empty/7434_NF4_f000030,0,7434,0,empty,7434_NF4_f000030
empty/7434_NF4_f000040,0,7434,0,empty,7434_NF4_f000040
empty/7434_NF4_f000050,0,7434,0,empty,7434_NF4_f000050
empty/7434_NF4_f000060,0,7434,0,empty,7434_NF4_f000060
empty/7434_NF4_f000070,0,7434,0,empty,7434_NF4_f000070
empty/7434_NF4_f000080,0,7434,0,empty,7434_NF4_f000080
empty/7434_NF4_f000090,0,7434,0,empty,7434_NF4_f000090
empty/7434_NF4_f000100,0,7434,0,empty,7434_NF4_f000100
empty/7434_NF5_f000000,0,7434,0,empty,7434_NF5_f000000
empty/7434_NF5_f000010,0,7434,0,empty,7434_NF5_f000010
empty/7434_NF5_f000020,0,7434,0,empty,7434_NF5_f000020
empty/7434_NF5_f000030,0,7434,0,empty,7434_NF5_f000030
empty/7434_NF5_f000040,0,7434,0,empty,7434_NF5_f000040
empty/7434_NF5_f000050,0,7434,0,empty,7434_NF5_f000050
empty/7434_NF5_f000060,0,7434,0,empty,7434_NF5_f000060
empty/7434_NF5_f000070,0,7434,0,empty,7434_NF5_f000070
empty/7434_NF5_f000080,0,7434,0,empty,7434_NF5_f000080
empty/7434_NF5_f000090,0,7434,0,empty,7434_NF5_f000090
empty/7434_NF5_f000100,0,7434,0,empty,7434_NF5_f000100
empty/7434_NF5_f000110,0,7434,0,empty,7434_NF5_f000110
empty/7434_NF5_f000120,0,7434,0,empty,7434_NF5_f000120
empty/7434_NF5_f000130,0,7434,0,empty,7434_NF5_f000130
empty/7434_NF5_f000140,0,7434,0,empty,7434_NF5_f000140
empty/7434_NF5_f000150,0,7434,0,empty,7434_NF5_f000150
empty/7434_NF5_f000160,0,7434,0,empty,7434_NF5_f000160
empty/7434_NF5_f000170,0,7434,0,empty,7434_NF5_f000170
empty/7434_NF5_f000180,0,7434,0,empty,7434_NF5_f000180
empty/7434_NF5_f000190,0,7434,0,empty,7434_NF5_f000190
empty/7434_NF5_f000200,0,7434,0,empty,7434_NF5_f000200
empty/7434_NF5_f000210,0,7434,0,empty,7434_NF5_f000210
empty/7434_NF5_f000220,0,7434,0,empty,7434_NF5_f000220
empty/7434_NF5_f000230,0,7434,0,empty,7434_NF5_f000230
empty/7434_NF5_f000240,0,7434,0,empty,7434_NF5_f000240
empty/7434_NF5_f000250,0,7434,0,empty,7434_NF5_f000250
empty/7434_NF5_f000260,0,7434,0,empty,7434_NF5_f000260
empty/7434_NF5_f000270,0,7434,0,empty,7434_NF5_f000270
empty/7434_NF5_f000280,0,7434,0,empty,7434_NF5_f000280
empty/7434_NF5_f000290,0,7434,0,empty,7434_NF5_f000290
empty/7434_NF5_f000300,0,7434,0,empty,7434_NF5_f000300
empty/7434_NF5_f000310,0,7434,0,empty,7434_NF5_f000310
empty/7434_NF5_f000320,0,7434,0,empty,7434_NF5_f000320
empty/7434_NF5_f000330,0,7434,0,empty,7434_NF5_f000330
empty/7434_NF5_f000340,0,7434,0,empty,7434_NF5_f000340
empty/7434_NF5_f000350,0,7434,0,empty,7434_NF5_f000350
empty/7434_NF5_f000360,0,7434,0,empty,7434_NF5_f000360
empty/7434_NF5_f000370,0,7434,0,empty,7434_NF5_f000370
empty/7434_NF5_f000380,0,7434,0,empty,7434_NF5_f000380
empty/7434_NF5_f000390,0,7434,0,empty,7434_NF5_f000390
empty/7434_NF5_f000400,0,7434,0,empty,7434_NF5_f000400
empty/7434_NF5_f000410,0,7434,0,empty,7434_NF5_f000410
empty/7434_NF5_f000420,0,7434,0,empty,7434_NF5_f000420
empty/7434_NF5_f000430,0,7434,0,empty,7434_NF5_f000430
empty/7434_NF5_f000440,0,7434,0,empty,7434_NF5_f000440
empty/7434_NF5_f000450,0,7434,0,empty,7434_NF5_f000450
empty/7434_NF5_f000460,0,7434,0,empty,7434_NF5_f000460
empty/7434_NF5_f000470,0,7434,0,empty,7434_NF5_f000470
empty/7434_NF5_f000480,0,7434,0,empty,7434_NF5_f000480
empty/7434_NF5_f000490,0,7434,0,empty,7434_NF5_f000490
empty/7434_NF5_f000500,0,7434,0,empty,7434_NF5_f000500
empty/7434_NF5_f000510,0,7434,0,empty,7434_NF5_f000510
empty/7434_NF5_f000520,0,7434,0,empty,7434_NF5_f000520
empty/7434_NF5_f000530,0,7434,0,empty,7434_NF5_f000530
empty/7434_NF5_f000540,0,7434,0,empty,7434_NF5_f000540
empty/7434_NF5_f000550,0,7434,0,empty,7434_NF5_f000550
empty/7434_NF5_f000560,0,7434,0,empty,7434_NF5_f000560
empty/7434_NF5_f000570,0,7434,0,empty,7434_NF5_f000570
empty/7434_NF5_f000580,0,7434,0,empty,7434_NF5_f000580
empty/7434_NF5_f000590,0,7434,0,empty,7434_NF5_f000590
empty/7434_NF5_f000600,0,7434,0,empty,7434_NF5_f000600
empty/7434_NF5_f000610,0,7434,0,empty,7434_NF5_f000610
empty/7434_NF5_f000620,0,7434,0,empty,7434_NF5_f000620
empty/7434_NF5_f000630,0,7434,0,empty,7434_NF5_f000630
empty/7434_NF5_f000640,0,7434,0,empty,7434_NF5_f000640
empty/7434_NF5_f000650,0,7434,0,empty,7434_NF5_f000650
empty/7434_NF5_f000660,0,7434,0,empty,7434_NF5_f000660
empty/7434_NF5_f000670,0,7434,0,empty,7434_NF5_f000670
empty/7434_NF6_f000000,0,7434,0,empty,7434_NF6_f000000
empty/7434_NF6_f000010,0,7434,0,empty,7434_NF6_f000010
empty/7434_NF6_f000020,0,7434,0,empty,7434_NF6_f000020
empty/7434_NF6_f000030,0,7434,0,empty,7434_NF6_f000030
empty/7434_NF6_f000040,0,7434,0,empty,7434_NF6_f000040
empty/7434_NF6_f000050,0,7434,0,empty,7434_NF6_f000050
empty/7434_NF6_f000060,0,7434,0,empty,7434_NF6_f000060
empty/7434_NF6_f000070,0,7434,0,empty,7434_NF6_f000070
empty/7434_NF6_f000080,0,7434,0,empty,7434_NF6_f000080
empty/7434_NF6_f000090,0,7434,0,empty,7434_NF6_f000090
empty/7434_NF6_f000100,0,7434,0,empty,7434_NF6_f000100
empty/7434_NF6_f000110,0,7434,0,empty,7434_NF6_f000110
empty/7434_NF6_f000120,0,7434,0,empty,7434_NF6_f000120
empty/7434_NF6_f000130,0,7434,0,empty,7434_NF6_f000130
empty/7434_NF6_f000140,0,7434,0,empty,7434_NF6_f000140
empty/7434_NF6_f000150,0,7434,0,empty,7434_NF6_f000150
empty/7434_NF6_f000160,0,7434,0,empty,7434_NF6_f000160
empty/7434_NF6_f000170,0,7434,0,empty,7434_NF6_f000170
empty/7434_NF6_f000180,0,7434,0,empty,7434_NF6_f000180
empty/7434_NF6_f000190,0,7434,0,empty,7434_NF6_f000190
empty/7434_NF6_f000200,0,7434,0,empty,7434_NF6_f000200
empty/7434_NF6_f000210,0,7434,0,empty,7434_NF6_f000210
empty/7434_NF6_f000220,0,7434,0,empty,7434_NF6_f000220
empty/7434_NF6_f000230,0,7434,0,empty,7434_NF6_f000230
empty/7434_NF6_f000240,0,7434,0,empty,7434_NF6_f000240
empty/7434_NF6_f000250,0,7434,0,empty,7434_NF6_f000250
empty/7434_NF6_f000260,0,7434,0,empty,7434_NF6_f000260
empty/7434_NF6_f000270,0,7434,0,empty,7434_NF6_f000270
empty/7434_NF6_f000280,0,7434,0,empty,7434_NF6_f000280
empty/7434_NF6_f000290,0,7434,0,empty,7434_NF6_f000290
empty/7434_NF6_f000300,0,7434,0,empty,7434_NF6_f000300
empty/7434_NF6_f000310,0,7434,0,empty,7434_NF6_f000310
empty/7434_NF6_f000320,0,7434,0,empty,7434_NF6_f000320
empty/7434_NF6_f000330,0,7434,0,empty,7434_NF6_f000330
empty/7434_NF6_f000340,0,7434,0,empty,7434_NF6_f000340
empty/7434_NF6_f000350,0,7434,0,empty,7434_NF6_f000350
empty/7434_NF6_f000360,0,7434,0,empty,7434_NF6_f000360
empty/7463_NF1_f000000,0,7463,0,empty,7463_NF1_f000000
empty/7463_NF1_f000010,0,7463,0,empty,7463_NF1_f000010
empty/7463_NF1_f000020,0,7463,0,empty,7463_NF1_f000020
empty/7463_NF1_f000030,0,7463,0,empty,7463_NF1_f000030
empty/7463_NF1_f000040,0,7463,0,empty,7463_NF1_f000040
empty/7463_NF1_f000050,0,7463,0,empty,7463_NF1_f000050
empty/7463_NF1_f000060,0,7463,0,empty,7463_NF1_f000060
empty/7463_NF1_f000070,0,7463,0,empty,7463_NF1_f000070
empty/7463_NF1_f000080,0,7463,0,empty,7463_NF1_f000080
empty/7463_NF1_f000090,0,7463,0,empty,7463_NF1_f000090
empty/7463_NF1_f000100,0,7463,0,empty,7463_NF1_f000100
empty/7463_NF1_f000110,0,7463,0,empty,7463_NF1_f000110
empty/7463_NF1_f000120,0,7463,0,empty,7463_NF1_f000120
empty/7463_NF1_f000130,0,7463,0,empty,7463_NF1_f000130
empty/7463_NF1_f000140,0,7463,0,empty,7463_NF1_f000140
empty/7463_NF1_f000150,0,7463,0,empty,7463_NF1_f000150
empty/7463_NF1_f000160,0,7463,0,empty,7463_NF1_f000160
empty/7463_NF1_f000170,0,7463,0,empty,7463_NF1_f000170
empty/7463_NF1_f000180,0,7463,0,empty,7463_NF1_f000180
empty/7463_NF1_f000190,0,7463,0,empty,7463_NF1_f000190
empty/7463_NF1_f000200,0,7463,0,empty,7463_NF1_f000200
empty/7463_NF3_f000000,0,7463,0,empty,7463_NF3_f000000
empty/7463_NF3_f000010,0,7463,0,empty,7463_NF3_f000010
empty/7463_NF3_f000020,0,7463,0,empty,7463_NF3_f000020
empty/7463_NF3_f000030,0,7463,0,empty,7463_NF3_f000030
empty/7463_NF3_f000040,0,7463,0,empty,7463_NF3_f000040
empty/7463_NF3_f000050,0,7463,0,empty,7463_NF3_f000050
empty/7463_NF3_f000060,0,7463,0,empty,7463_NF3_f000060
empty/7463_NF3_f000070,0,7463,0,empty,7463_NF3_f000070
empty/7463_NF3_f000080,0,7463,0,empty,7463_NF3_f000080
empty/7463_NF3_f000090,0,7463,0,empty,7463_NF3_f000090
empty/7463_NF3_f000100,0,7463,0,empty,7463_NF3_f000100
empty/7463_NF3_f000110,0,7463,0,empty,7463_NF3_f000110
empty/7463_NF3_f000120,0,7463,0,empty,7463_NF3_f000120
empty/7463_NF3_f000130,0,7463,0,empty,7463_NF3_f000130
empty/7463_NF3_f000140,0,7463,0,empty,7463_NF3_f000140
empty/7463_NF3_f000150,0,7463,0,empty,7463_NF3_f000150
empty/7463_NF3_f000160,0,7463,0,empty,7463_NF3_f000160
empty/7463_NF3_f000170,0,7463,0,empty,7463_NF3_f000170
empty/7463_NF3_f000180,0,7463,0,empty,7463_NF3_f000180
empty/7463_NF3_f000190,0,7463,0,empty,7463_NF3_f000190
empty/7463_NF3_f000200,0,7463,0,empty,7463_NF3_f000200
empty/7463_NF3_f000210,0,7463,0,empty,7463_NF3_f000210
empty/7463_NF3_f000220,0,7463,0,empty,7463_NF3_f000220
empty/7463_NF3_f000230,0,7463,0,empty,7463_NF3_f000230
empty/7463_NF3_f000240,0,7463,0,empty,7463_NF3_f000240
empty/7463_NF3_f000250,0,7463,0,empty,7463_NF3_f000250
empty/7463_NF3_f000260,0,7463,0,empty,7463_NF3_f000260
empty/7463_NF3_f000270,0,7463,0,empty,7463_NF3_f000270
empty/7463_NF3_f000280,0,7463,0,empty,7463_NF3_f000280
empty/7463_NF3_f000290,0,7463,0,empty,7463_NF3_f000290
empty/7463_NF3_f000300,0,7463,0,empty,7463_NF3_f000300
empty/7463_NF3_f000310,0,7463,0,empty,7463_NF3_f000310
empty/7463_NF3_f000320,0,7463,0,empty,7463_NF3_f000320
empty/7463_NF3_f000330,0,7463,0,empty,7463_NF3_f000330
empty/7463_NF3_f000340,0,7463,0,empty,7463_NF3_f000340
empty/7463_NF3_f000350,0,7463,0,empty,7463_NF3_f000350
empty/7463_NF3_f000360,0,7463,0,empty,7463_NF3_f000360
empty/7463_NF3_f000370,0,7463,0,empty,7463_NF3_f000370
empty/7463_NF3_f000380,0,7463,0,empty,7463_NF3_f000380
empty/7463_NF3_f000390,0,7463,0,empty,7463_NF3_f000390
empty/7463_NF3_f000400,0,7463,0,empty,7463_NF3_f000400
empty/7463_NF3_f000410,0,7463,0,empty,7463_NF3_f000410
empty/7463_NF3_f000420,0,7463,0,empty,7463_NF3_f000420
empty/7463_NF3_f000430,0,7463,0,empty,7463_NF3_f000430
empty/7463_NF3_f000440,0,7463,0,empty,7463_NF3_f000440
empty/7463_NF3_f000450,0,7463,0,empty,7463_NF3_f000450
empty/7463_NF3_f000460,0,7463,0,empty,7463_NF3_f000460
empty/7463_NF3_f000470,0,7463,0,empty,7463_NF3_f000470
empty/7463_NF4_f000000,0,7463,0,empty,7463_NF4_f000000
empty/7463_NF4_f000010,0,7463,0,empty,7463_NF4_f000010
empty/7463_NF4_f000020,0,7463,0,empty,7463_NF4_f000020
empty/7463_NF4_f000030,0,7463,0,empty,7463_NF4_f000030
empty/7463_NF4_f000040,0,7463,0,empty,7463_NF4_f000040
empty/7463_NF4_f000050,0,7463,0,empty,7463_NF4_f000050
empty/7463_NF4_f000060,0,7463,0,empty,7463_NF4_f000060
empty/7463_NF4_f000070,0,7463,0,empty,7463_NF4_f000070
empty/7463_NF4_f000080,0,7463,0,empty,7463_NF4_f000080
empty/7463_NF4_f000090,0,7463,0,empty,7463_NF4_f000090
empty/7463_NF4_f000100,0,7463,0,empty,7463_NF4_f000100
empty/7463_NF4_f000110,0,7463,0,empty,7463_NF4_f000110
empty/7463_NF4_f000120,0,7463,0,empty,7463_NF4_f000120
empty/7463_NF4_f000130,0,7463,0,empty,7463_NF4_f000130
empty/7463_NF4_f000140,0,7463,0,empty,7463_NF4_f000140
empty/7463_NF4_f000150,0,7463,0,empty,7463_NF4_f000150
empty/7463_NF4_f000160,0,7463,0,empty,7463_NF4_f000160
empty/7463_NF4_f000170,0,7463,0,empty,7463_NF4_f000170
empty/7463_NF4_f000180,0,7463,0,empty,7463_NF4_f000180
empty/7463_NF4_f000190,0,7463,0,empty,7463_NF4_f000190
empty/7463_NF4_f000200,0,7463,0,empty,7463_NF4_f000200
empty/7463_NF4_f000210,0,7463,0,empty,7463_NF4_f000210
empty/7463_NF4_f000220,0,7463,0,empty,7463_NF4_f000220
empty/7463_NF4_f000230,0,7463,0,empty,7463_NF4_f000230
empty/7463_NF4_f000240,0,7463,0,empty,7463_NF4_f000240
empty/7463_NF4_f000250,0,7463,0,empty,7463_NF4_f000250
empty/7463_NF4_f000260,0,7463,0,empty,7463_NF4_f000260
empty/7463_NF4_f000270,0,7463,0,empty,7463_NF4_f000270
empty/7463_NF4_f000280,0,7463,0,empty,7463_NF4_f000280
empty/7463_NF4_f000290,0,7463,0,empty,7463_NF4_f000290
empty/7463_NF4_f000300,0,7463,0,empty,7463_NF4_f000300
empty/7463_NF4_f000310,0,7463,0,empty,7463_NF4_f000310
empty/7463_NF4_f000320,0,7463,0,empty,7463_NF4_f000320
empty/7463_NF4_f000330,0,7463,0,empty,7463_NF4_f000330
empty/7463_NF4_f000340,0,7463,0,empty,7463_NF4_f000340
empty/7463_NF4_f000350,0,7463,0,empty,7463_NF4_f000350
empty/7463_NF4_f000360,0,7463,0,empty,7463_NF4_f000360
empty/7463_NF4_f000370,0,7463,0,empty,7463_NF4_f000370
empty/7463_NF4_f000380,0,7463,0,empty,7463_NF4_f000380
empty/7463_NF4_f000390,0,7463,0,empty,7463_NF4_f000390
empty/7463_NF4_f000400,0,7463,0,empty,7463_NF4_f000400
empty/7463_NF4_f000410,0,7463,0,empty,7463_NF4_f000410
empty/7463_NF4_f000420,0,7463,0,empty,7463_NF4_f000420
empty/7463_NF4_f000430,0,7463,0,empty,7463_NF4_f000430
empty/7463_NF4_f000440,0,7463,0,empty,7463_NF4_f000440
empty/7463_NF4_f000450,0,7463,0,empty,7463_NF4_f000450
empty/7463_NF4_f000460,0,7463,0,empty,7463_NF4_f000460
empty/7463_NF4_f000470,0,7463,0,empty,7463_NF4_f000470
empty/7463_NF4_f000480,0,7463,0,empty,7463_NF4_f000480
empty/7463_NF4_f000490,0,7463,0,empty,7463_NF4_f000490
empty/7463_NF4_f000500,0,7463,0,empty,7463_NF4_f000500
empty/7463_NF4_f000510,0,7463,0,empty,7463_NF4_f000510
empty/7463_NF4_f000520,0,7463,0,empty,7463_NF4_f000520
empty/7463_NF4_f000530,0,7463,0,empty,7463_NF4_f000530
empty/7463_NF4_f000540,0,7463,0,empty,7463_NF4_f000540
empty/7463_NF4_f000550,0,7463,0,empty,7463_NF4_f000550
empty/7463_NF4_f000560,0,7463,0,empty,7463_NF4_f000560
empty/7463_NF4_f000570,0,7463,0,empty,7463_NF4_f000570
empty/7463_NF4_f000580,0,7463,0,empty,7463_NF4_f000580
empty/7463_NF4_f000590,0,7463,0,empty,7463_NF4_f000590
empty/7463_NF4_f000600,0,7463,0,empty,7463_NF4_f000600
empty/7463_NF4_f000610,0,7463,0,empty,7463_NF4_f000610
empty/7463_NF4_f000620,0,7463,0,empty,7463_NF4_f000620
empty/7463_NF4_f000630,0,7463,0,empty,7463_NF4_f000630
empty/7463_NF4_f000640,0,7463,0,empty,7463_NF4_f000640
empty/7463_NF4_f000650,0,7463,0,empty,7463_NF4_f000650
empty/7463_NF4_f000660,0,7463,0,empty,7463_NF4_f000660
empty/7463_NF4_f000670,0,7463,0,empty,7463_NF4_f000670
empty/7463_NF4_f000680,0,7463,0,empty,7463_NF4_f000680
empty/7463_NF4_f000690,0,7463,0,empty,7463_NF4_f000690
empty/7463_NF4_f000700,0,7463,0,empty,7463_NF4_f000700
empty/7463_NF4_f000710,0,7463,0,empty,7463_NF4_f000710
empty/7463_NF4_f000720,0,7463,0,empty,7463_NF4_f000720
empty/7463_NF4_f000730,0,7463,0,empty,7463_NF4_f000730
empty/7463_NF4_f000740,0,7463,0,empty,7463_NF4_f000740
empty/7463_NF4_f000750,0,7463,0,empty,7463_NF4_f000750
empty/7463_NF4_f000760,0,7463,0,empty,7463_NF4_f000760
empty/7463_NF4_f000770,0,7463,0,empty,7463_NF4_f000770
empty/7463_NF4_f000780,0,7463,0,empty,7463_NF4_f000780
empty/7482_NF1_f000000,0,7482,0,empty,7482_NF1_f000000
empty/7482_NF1_f000010,0,7482,0,empty,7482_NF1_f000010
empty/7482_NF1_f000020,0,7482,0,empty,7482_NF1_f000020
empty/7482_NF1_f000030,0,7482,0,empty,7482_NF1_f000030
empty/7482_NF1_f000040,0,7482,0,empty,7482_NF1_f000040
empty/7482_NF1_f000050,0,7482,0,empty,7482_NF1_f000050
empty/7482_NF1_f000060,0,7482,0,empty,7482_NF1_f000060
empty/7482_NF1_f000070,0,7482,0,empty,7482_NF1_f000070
empty/7482_NF1_f000080,0,7482,0,empty,7482_NF1_f000080
empty/7482_NF1_f000090,0,7482,0,empty,7482_NF1_f000090
empty/7482_NF1_f000100,0,7482,0,empty,7482_NF1_f000100
empty/7482_NF1_f000110,0,7482,0,empty,7482_NF1_f000110
empty/7482_NF1_f000120,0,7482,0,empty,7482_NF1_f000120
empty/7482_NF1_f000130,0,7482,0,empty,7482_NF1_f000130
empty/7482_NF1_f000140,0,7482,0,empty,7482_NF1_f000140
empty/7482_NF1_f000150,0,7482,0,empty,7482_NF1_f000150
empty/7482_NF1_f000160,0,7482,0,empty,7482_NF1_f000160
empty/7482_NF1_f000170,0,7482,0,empty,7482_NF1_f000170
empty/7482_NF1_f000180,0,7482,0,empty,7482_NF1_f000180
empty/7482_NF1_f000190,0,7482,0,empty,7482_NF1_f000190
empty/7482_NF1_f000200,0,7482,0,empty,7482_NF1_f000200
empty/7482_NF1_f000210,0,7482,0,empty,7482_NF1_f000210
empty/7482_NF1_f000220,0,7482,0,empty,7482_NF1_f000220
empty/7482_NF1_f000230,0,7482,0,empty,7482_NF1_f000230
empty/7482_NF1_f000240,0,7482,0,empty,7482_NF1_f000240
empty/7482_NF1_f000250,0,7482,0,empty,7482_NF1_f000250
empty/7482_NF1_f000260,0,7482,0,empty,7482_NF1_f000260
empty/7482_NF1_f000270,0,7482,0,empty,7482_NF1_f000270
empty/7482_NF1_f000280,0,7482,0,empty,7482_NF1_f000280
empty/7482_NF1_f000290,0,7482,0,empty,7482_NF1_f000290
empty/7482_NF1_f000300,0,7482,0,empty,7482_NF1_f000300
empty/7482_NF1_f000310,0,7482,0,empty,7482_NF1_f000310
empty/7482_NF1_f000320,0,7482,0,empty,7482_NF1_f000320
empty/7482_NF1_f000330,0,7482,0,empty,7482_NF1_f000330
empty/7482_NF1_f000340,0,7482,0,empty,7482_NF1_f000340
empty/7482_NF1_f000350,0,7482,0,empty,7482_NF1_f000350
empty/7482_NF1_f000360,0,7482,0,empty,7482_NF1_f000360
empty/7482_NF1_f000370,0,7482,0,empty,7482_NF1_f000370
empty/7482_NF1_f000380,0,7482,0,empty,7482_NF1_f000380
empty/7482_NF1_f000390,0,7482,0,empty,7482_NF1_f000390
empty/7482_NF1_f000400,0,7482,0,empty,7482_NF1_f000400
empty/7482_NF1_f000410,0,7482,0,empty,7482_NF1_f000410
empty/7482_NF1_f000420,0,7482,0,empty,7482_NF1_f000420
empty/7482_NF1_f000430,0,7482,0,empty,7482_NF1_f000430
empty/7482_NF1_f000440,0,7482,0,empty,7482_NF1_f000440
empty/7482_NF1_f000450,0,7482,0,empty,7482_NF1_f000450
empty/7482_NF1_f000460,0,7482,0,empty,7482_NF1_f000460
empty/7482_NF1_f000470,0,7482,0,empty,7482_NF1_f000470
empty/7482_NF1_f000480,0,7482,0,empty,7482_NF1_f000480
empty/7482_NF1_f000490,0,7482,0,empty,7482_NF1_f000490
empty/7482_NF1_f000500,0,7482,0,empty,7482_NF1_f000500
empty/7482_NF1_f000510,0,7482,0,empty,7482_NF1_f000510
empty/7482_NF1_f000520,0,7482,0,empty,7482_NF1_f000520
empty/7482_NF1_f000530,0,7482,0,empty,7482_NF1_f000530
empty/7482_NF1_f000540,0,7482,0,empty,7482_NF1_f000540
empty/7482_NF1_f000550,0,7482,0,empty,7482_NF1_f000550
empty/7482_NF1_f000560,0,7482,0,empty,7482_NF1_f000560
empty/7482_NF1_f001610,0,7482,0,empty,7482_NF1_f001610
empty/7482_NF1_f001620,0,7482,0,empty,7482_NF1_f001620
empty/7482_NF1_f001630,0,7482,0,empty,7482_NF1_f001630
empty/7482_NF1_f001640,0,7482,0,empty,7482_NF1_f001640
empty/7482_NF1_f001650,0,7482,0,empty,7482_NF1_f001650
empty/7482_NF1_f001660,0,7482,0,empty,7482_NF1_f001660
empty/7482_NF1_f001670,0,7482,0,empty,7482_NF1_f001670
empty/7482_NF1_f001680,0,7482,0,empty,7482_NF1_f001680
empty/7482_NF1_f001690,0,7482,0,empty,7482_NF1_f001690
empty/7482_NF1_f001700,0,7482,0,empty,7482_NF1_f001700
empty/7482_NF1_f001710,0,7482,0,empty,7482_NF1_f001710
empty/7482_NF1_f001720,0,7482,0,empty,7482_NF1_f001720
empty/7482_NF1_f001730,0,7482,0,empty,7482_NF1_f001730
empty/7482_NF1_f001740,0,7482,0,empty,7482_NF1_f001740
empty/7482_NF1_f001750,0,7482,0,empty,7482_NF1_f001750
empty/7482_NF1_f001760,0,7482,0,empty,7482_NF1_f001760
empty/7482_NF1_f001770,0,7482,0,empty,7482_NF1_f001770
empty/7482_NF1_f001780,0,7482,0,empty,7482_NF1_f001780
empty/7482_NF1_f001790,0,7482,0,empty,7482_NF1_f001790
empty/7482_NF1_f001800,0,7482,0,empty,7482_NF1_f001800
empty/7482_NF2_f000000,0,7482,0,empty,7482_NF2_f000000
empty/7482_NF2_f000010,0,7482,0,empty,7482_NF2_f000010
empty/7482_NF2_f000020,0,7482,0,empty,7482_NF2_f000020
empty/7482_NF2_f000030,0,7482,0,empty,7482_NF2_f000030
empty/7482_NF2_f000040,0,7482,0,empty,7482_NF2_f000040
empty/7482_NF2_f000050,0,7482,0,empty,7482_NF2_f000050
empty/7482_NF2_f000060,0,7482,0,empty,7482_NF2_f000060
empty/7482_NF2_f000070,0,7482,0,empty,7482_NF2_f000070
empty/7482_NF2_f000080,0,7482,0,empty,7482_NF2_f000080
empty/7482_NF2_f000090,0,7482,0,empty,7482_NF2_f000090
empty/7482_NF2_f000100,0,7482,0,empty,7482_NF2_f000100
empty/7482_NF2_f000110,0,7482,0,empty,7482_NF2_f000110
empty/7482_NF2_f000120,0,7482,0,empty,7482_NF2_f000120
empty/7482_NF2_f000130,0,7482,0,empty,7482_NF2_f000130
empty/7482_NF2_f000140,0,7482,0,empty,7482_NF2_f000140
empty/7482_NF2_f000150,0,7482,0,empty,7482_NF2_f000150
empty/7482_NF2_f000160,0,7482,0,empty,7482_NF2_f000160
empty/7482_NF2_f000170,0,7482,0,empty,7482_NF2_f000170
empty/7482_NF2_f000180,0,7482,0,empty,7482_NF2_f000180
empty/7482_NF2_f000580,0,7482,0,empty,7482_NF2_f000580
empty/7482_NF2_f000590,0,7482,0,empty,7482_NF2_f000590
empty/7482_NF2_f000600,0,7482,0,empty,7482_NF2_f000600
empty/7482_NF2_f000610,0,7482,0,empty,7482_NF2_f000610
empty/7482_NF2_f000620,0,7482,0,empty,7482_NF2_f000620
empty/7482_NF2_f000630,0,7482,0,empty,7482_NF2_f000630
empty/7482_NF2_f000640,0,7482,0,empty,7482_NF2_f000640
empty/7482_NF2_f000650,0,7482,0,empty,7482_NF2_f000650
empty/7482_NF2_f000660,0,7482,0,empty,7482_NF2_f000660
empty/7482_NF2_f000670,0,7482,0,empty,7482_NF2_f000670
empty/7482_NF2_f000680,0,7482,0,empty,7482_NF2_f000680
empty/7482_NF2_f000690,0,7482,0,empty,7482_NF2_f000690
empty/7482_NF2_f000700,0,7482,0,empty,7482_NF2_f000700
empty/7482_NF2_f000710,0,7482,0,empty,7482_NF2_f000710
empty/7482_NF2_f000720,0,7482,0,empty,7482_NF2_f000720
empty/7482_NF2_f000730,0,7482,0,empty,7482_NF2_f000730
empty/7482_NF2_f000740,0,7482,0,empty,7482_NF2_f000740
empty/7482_NF2_f000750,0,7482,0,empty,7482_NF2_f000750
empty/7482_NF2_f000760,0,7482,0,empty,7482_NF2_f000760
empty/7482_NF2_f000770,0,7482,0,empty,7482_NF2_f000770
empty/7482_NF2_f000780,0,7482,0,empty,7482_NF2_f000780
empty/7482_NF2_f000790,0,7482,0,empty,7482_NF2_f000790
empty/7482_NF2_f000800,0,7482,0,empty,7482_NF2_f000800
empty/7482_NF2_f000810,0,7482,0,empty,7482_NF2_f000810
empty/7482_NF2_f000820,0,7482,0,empty,7482_NF2_f000820
empty/7482_NF2_f000830,0,7482,0,empty,7482_NF2_f000830
empty/7482_NF2_f000840,0,7482,0,empty,7482_NF2_f000840
empty/7482_NF2_f000850,0,7482,0,empty,7482_NF2_f000850
empty/7482_NF2_f000860,0,7482,0,empty,7482_NF2_f000860
empty/7482_NF2_f000870,0,7482,0,empty,7482_NF2_f000870
empty/7482_NF2_f000880,0,7482,0,empty,7482_NF2_f000880
